crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	8.211108	1834	1891092608.000000
281474976710655.000000	8.978423	1835	1892114560.000000
281474976710655.000000	8.635602	1836	1893137024.000000
281474976710655.000000	8.562238	1837	1894158720.000000
281474976710655.000000	8.880437	1838	1895181184.000000
281474976710655.000000	8.585896	1839	1896202624.000000
281474976710655.000000	8.543470	1840	1897225472.000000
281474976710655.000000	8.999210	1841	1898247168.000000
281474976710655.000000	8.984651	1842	1899268352.000000
281474976710655.000000	8.451657	1843	1900291712.000000
281474976710655.000000	8.291595	1844	1901311616.000000
281474976710655.000000	8.581303	1845	1902337280.000000
281474976710655.000000	8.882142	1846	1903353472.000000
281474976710655.000000	8.964284	1847	1904383104.000000
281474976710655.000000	8.646652	1848	1905396736.000000
281474976710655.000000	8.792171	1849	1906428928.000000
281474976710655.000000	8.563425	1850	1907438976.000000
281474976710655.000000	8.443177	1851	1908474240.000000
281474976710655.000000	8.259177	1852	1909482112.000000
281474976710655.000000	8.544022	1853	1910519296.000000
281474976710655.000000	8.345131	1854	1911525760.000000
281474976710655.000000	8.777936	1855	1912563840.000000
281474976710655.000000	7.974532	1856	1913569280.000000
281474976710655.000000	8.429719	1857	1914608000.000000
281474976710655.000000	8.601743	1858	1915613824.000000
281474976710655.000000	8.466607	1859	1916651648.000000
281474976710655.000000	8.347980	1860	1917658240.000000
281474976710655.000000	8.809798	1861	1918694784.000000
281474976710655.000000	8.694892	1862	1919703680.000000
281474976710655.000000	8.699594	1863	1920737536.000000
281474976710655.000000	8.824826	1864	1921748864.000000
281474976710655.000000	8.797961	1865	1922780544.000000
281474976710655.000000	8.825158	1866	1923794560.000000
281474976710655.000000	8.697735	1867	1924823040.000000
281474976710655.000000	8.504193	1868	1925839872.000000
281474976710655.000000	8.808572	1869	1926865792.000000
281474976710655.000000	8.920814	1870	1927885184.000000
281474976710655.000000	8.303093	1871	1928908672.000000
281474976710655.000000	9.082760	1872	1929930496.000000
281474976710655.000000	9.132674	1873	1930952320.000000
281474976710655.000000	8.538064	1874	1931974528.000000
281474976710655.000000	8.751338	1875	1932996224.000000
281474976710655.000000	8.838272	1876	1934018816.000000
281474976710655.000000	8.672146	1877	1935040512.000000
281474976710655.000000	9.136792	1878	1936062976.000000
281474976710655.000000	9.194665	1879	1937084288.000000
281474976710655.000000	8.561991	1880	1938107008.000000
281474976710655.000000	8.876748	1881	1939128960.000000
281474976710655.000000	9.061245	1882	1940151168.000000
281474976710655.000000	8.619885	1883	1941172992.000000
281474976710655.000000	8.400215	1884	1942195328.000000
281474976710655.000000	8.663415	1885	1943217408.000000
281474976710655.000000	8.760076	1886	1944239616.000000
281474976710655.000000	8.608723	1887	1945261184.000000
281474976710655.000000	8.818662	1888	1946283776.000000
281474976710655.000000	8.391313	1889	1947305344.000000
281474976710655.000000	8.494633	1890	1948327936.000000
281474976710655.000000	9.071455	1891	1949349376.000000
281474976710655.000000	8.744901	1892	1950371584.000000
281474976710655.000000	8.056169	1893	1951393152.000000
281474976710655.000000	9.312012	1894	1952415616.000000
281474976710655.000000	9.013222	1895	1953438464.000000
281474976710655.000000	8.570666	1896	1954459264.000000
281474976710655.000000	8.544032	1897	1955483776.000000
281474976710655.000000	8.983609	1898	1956502016.000000
281474976710655.000000	8.628167	1899	1957528832.000000
281474976710655.000000	8.351501	1900	1958545152.000000
281474976710655.000000	8.347670	1901	1959574400.000000
281474976710655.000000	8.845724	1902	1960587904.000000
281474976710655.000000	8.727042	1903	1961619712.000000
281474976710655.000000	8.430920	1904	1962630656.000000
281474976710655.000000	8.377878	1905	1963665536.000000
281474976710655.000000	8.341052	1906	1964673664.000000
281474976710655.000000	8.457554	1907	1965710208.000000
281474976710655.000000	8.811567	1908	1966717440.000000
281474976710655.000000	8.594463	1909	1967754368.000000
281474976710655.000000	8.166763	1910	1968761088.000000
281474976710655.000000	8.276487	1911	1969798784.000000
281474976710655.000000	8.837134	1912	1970805504.000000
281474976710655.000000	8.552469	1913	1971842176.000000
281474976710655.000000	8.461521	1914	1972849920.000000
281474976710655.000000	8.744335	1915	1973885568.000000
281474976710655.000000	8.350400	1916	1974895616.000000
281474976710655.000000	8.539323	1917	1975928576.000000
281474976710655.000000	8.932554	1918	1976940160.000000
281474976710655.000000	8.838084	1919	1977971328.000000
281474976710655.000000	8.472404	1920	1978985984.000000
281474976710655.000000	8.480942	1921	1980014336.000000
281474976710655.000000	8.815619	1922	1981031296.000000
281474976710655.000000	9.082614	1923	1982056832.000000
281474976710655.000000	8.504003	1924	1983076480.000000
281474976710655.000000	8.787352	1925	1984100736.000000
281474976710655.000000	9.019341	1926	1985121536.000000
281474976710655.000000	8.594254	1927	1986143744.000000
281474976710655.000000	8.623827	1928	1987165568.000000
281474976710655.000000	8.830815	1929	1988187776.000000
281474976710655.000000	8.668354	1930	1989210624.000000
281474976710655.000000	8.667666	1931	1990231936.000000
281474976710655.000000	8.697812	1932	1991254144.000000
281474976710655.000000	8.207207	1933	1992275968.000000
281474976710655.000000	8.315987	1934	1993298688.000000
281474976710655.000000	9.114243	1935	1994320128.000000
281474976710655.000000	8.447355	1936	1995342464.000000
281474976710655.000000	8.314418	1937	1996364672.000000
281474976710655.000000	8.893670	1938	1997387008.000000
281474976710655.000000	8.989160	1939	1998408448.000000
281474976710655.000000	8.201199	1940	1999430656.000000
281474976710655.000000	8.573303	1941	2000452480.000000
